cod_ibge;municipio;state;population
5103007;Chapada dos Guimarães ;MT;19453
5103056;Cláudia ;MT;12245
5103106;Cocalinho ;MT;5681
5103205;Colíder ;MT;33649
5103254;Colniza ;MT;39861
5103304;Comodoro ;MT;21008
5103353;Confresa ;MT;31510
5103361;Conquista D'Oeste ;MT;4101
5103379;Cotriguaçu ;MT;20238
5103403;Cuiabá ;MT;618124
5103437;Curvelândia ;MT;5241
5103452;Denise ;MT;9544
5103502;Diamantino ;MT;22178
5103601;Dom Aquino ;MT;8159
5103700;Feliz Natal ;MT;14522
5103809;Figueirópolis D'Oeste ;MT;3452
5103858;Gaúcha do Norte ;MT;7782
5103908;General Carneiro ;MT;5592
5103957;Glória D'Oeste ;MT;3008
5104104;Guarantã do Norte ;MT;36130
5104203;Guiratinga ;MT;15245
5104500;Indiavaí ;MT;2779
5104526;Ipiranga do Norte ;MT;7920
5104542;Itanhangá ;MT;6885
5104559;Itaúba ;MT;3704
5104609;Itiquira ;MT;13552
5104807;Jaciara ;MT;27807
5104906;Jangada ;MT;8451
5105002;Jauru ;MT;8582
5105101;Juara ;MT;35121
5105150;Juína ;MT;41101
5105176;Juruena ;MT;16335
5105200;Juscimeira ;MT;11176
5105234;Lambari D'Oeste ;MT;6186
5105259;Lucas do Rio Verde ;MT;67620
5105309;Luciara ;MT;2058
5105507;Vila Bela da Santíssima Trindade ;MT;16271
5105580;Marcelândia ;MT;10301
5105606;Matupá ;MT;16793
5105622;Mirassol d'Oeste ;MT;27941
5105903;Nobres ;MT;15334
5106000;Nortelândia ;MT;5923
5106109;Nossa Senhora do Livramento ;MT;13104
5106158;Nova Bandeirantes ;MT;15685
5106174;Nova Nazaré ;MT;3932
5106182;Nova Lacerda ;MT;6751
5106190;Nova Santa Helena ;MT;3737
5106208;Nova Brasilândia ;MT;3805
5106216;Nova Canaã do Norte ;MT;12831
5106224;Nova Mutum ;MT;46813
5106232;Nova Olímpia ;MT;20563
5106240;Nova Ubiratã ;MT;12298
5106257;Nova Xavantina ;MT;20944
5106265;Novo Mundo ;MT;9363
5106273;Novo Horizonte do Norte ;MT;4051
5106281;Novo São Joaquim ;MT;4938
5106299;Paranaíta ;MT;11244
5106307;Paranatinga ;MT;22861
5106315;Novo Santo Antônio ;MT;2705
5106372;Pedra Preta ;MT;17446
5106422;Peixoto de Azevedo ;MT;35338
5106455;Planalto da Serra ;MT;2649
5106505;Poconé ;MT;33315
5106653;Pontal do Araguaia ;MT;6843
5106703;Ponte Branca ;MT;1550
5106752;Pontes e Lacerda ;MT;45774
5106778;Porto Alegre do Norte ;MT;12685
5106802;Porto dos Gaúchos ;MT;5363
5106828;Porto Esperidião ;MT;12097
5106851;Porto Estrela ;MT;2877
5107008;Poxoréu ;MT;15916
5107040;Primavera do Leste ;MT;63092
5107065;Querência ;MT;17937
5107107;São José dos Quatro Marcos ;MT;18846
5107156;Reserva do Cabaçal ;MT;2743
5107180;Ribeirão Cascalheira ;MT;10329
5107198;Ribeirãozinho ;MT;2422
5107206;Rio Branco ;MT;5150
5107248;Santa Carmem ;MT;4563
5107263;Santo Afonso ;MT;3155
5107297;São José do Povo ;MT;4450
5107305;São José do Rio Claro ;MT;21011
5107354;São José do Xingu ;MT;5620
5107404;São Pedro da Cipa ;MT;4771
5107578;Rondolândia ;MT;4036
5107602;Rondonópolis ;MT;236042
5107701;Rosário Oeste ;MT;17054
5107743;Santa Cruz do Xingu ;MT;2633
5107750;Salto do Céu ;MT;3295
5107768;Santa Rita do Trivelato ;MT;3506
5107776;Santa Terezinha ;MT;8460
5107792;Santo Antônio do Leste ;MT;5334
5107800;Santo Antônio do Leverger ;MT;16999
5107859;São Félix do Araguaia ;MT;11843
5107875;Sapezal ;MT;26688
5107883;Serra Nova Dourada ;MT;1678
5107909;Sinop ;MT;146005
5107925;Sorriso ;MT;92769
5107941;Tabaporã ;MT;9429
5107958;Tangará da Serra ;MT;105711
5108006;Tapurah ;MT;14046
5108055;Terra Nova do Norte ;MT;9473
5108105;Tesouro ;MT;3824
5108204;Torixoréu ;MT;3547
5108303;União do Sul ;MT;3490
5108352;Vale de São Domingos ;MT;3126
5108402;Várzea Grande ;MT;287526
5108501;Vera ;MT;11402
5108600;Vila Rica ;MT;26496
5108808;Nova Guarita ;MT;4464
5108857;Nova Marilândia ;MT;3304
5108907;Nova Maringá ;MT;8850
5108956;Nova Monte Verde ;MT;9277
5200050;Abadia de Goiás ;GO;8958
5200100;Abadiânia ;GO;20461
5200134;Acreúna ;GO;22546
5200159;Adelândia ;GO;2516
5200175;Água Fria de Goiás ;GO;5793
5200209;Água Limpa ;GO;1830
5200258;Águas Lindas de Goiás ;GO;217698
5200308;Alexânia ;GO;28010
5200506;Aloândia ;GO;1986
5200555;Alto Horizonte ;GO;6605
5200605;Alto Paraíso de Goiás ;GO;7688
5200803;Alvorada do Norte ;GO;8705
5200829;Amaralina ;GO;3845
5200852;Americano do Brasil ;GO;6164
5200902;Amorinópolis ;GO;3069
5201108;Anápolis ;GO;391772
5201207;Anhanguera ;GO;1160
5201306;Anicuns ;GO;21981
5201405;Aparecida de Goiânia ;GO;590146
5201454;Aparecida do Rio Doce ;GO;2474
5201504;Aporé ;GO;4232
5201603;Araçu ;GO;3486
5201702;Aragarças ;GO;20273
5201801;Aragoiânia ;GO;10496
5202155;Araguapaz ;GO;7783
5202353;Arenópolis ;GO;2536
5202502;Aruanã ;GO;10110
5202601;Aurilândia ;GO;3058
5202809;Avelinópolis ;GO;2409
5203104;Baliza ;GO;5280
5203203;Barro Alto ;GO;11408
5203302;Bela Vista de Goiás ;GO;30492
5203401;Bom Jardim de Goiás ;GO;8869
5203500;Bom Jesus de Goiás ;GO;25648
5203559;Bonfinópolis ;GO;9919
5203575;Bonópolis ;GO;4493
5203609;Brazabrantes ;GO;3746
5203807;Britânia ;GO;5797
5203906;Buriti Alegre ;GO;9484
5203939;Buriti de Goiás ;GO;2476
5203962;Buritinópolis ;GO;3283
5204003;Cabeceiras ;GO;8046
5204102;Cachoeira Alta ;GO;12666
5204201;Cachoeira de Goiás ;GO;1342
5204250;Cachoeira Dourada ;GO;8031
5204300;Caçu ;GO;16270
5204409;Caiapônia ;GO;19107
5204508;Caldas Novas ;GO;93196
5204557;Caldazinha ;GO;3848
5204607;Campestre de Goiás ;GO;3649
5204656;Campinaçu ;GO;3632
5204706;Campinorte ;GO;12764
5204805;Campo Alegre de Goiás ;GO;7738
5204854;Campo Limpo de Goiás ;GO;7940
5204904;Campos Belos ;GO;20007
5204953;Campos Verdes ;GO;1830
5205000;Carmo do Rio Verde ;GO;10186
5205059;Castelândia ;GO;3407
5205109;Catalão ;GO;110983
5205208;Caturaí ;GO;5101
5205307;Cavalcante ;GO;9725
5205406;Ceres ;GO;22306
5205455;Cezarina ;GO;8703
5205471;Chapadão do Céu ;GO;10486
5205497;Cidade Ocidental ;GO;72890
5205513;Cocalzinho de Goiás ;GO;20504
5205521;Colinas do Sul ;GO;3360
5205703;Córrego do Ouro ;GO;2290
5205802;Corumbá de Goiás ;GO;11169
5205901;Corumbaíba ;GO;9869
5206206;Cristalina ;GO;60210
5206305;Cristianópolis ;GO;2964
5206404;Crixás ;GO;17044
5206503;Cromínia ;GO;3472
5206602;Cumari ;GO;2837
5206701;Damianópolis ;GO;3306
5206800;Damolândia ;GO;2953
5206909;Davinópolis ;GO;2094
5207105;Diorama ;GO;2479
5207253;Doverlândia ;GO;7247
5207352;Edealina ;GO;3688
5207402;Edéia ;GO;12467
5207501;Estrela do Norte ;GO;3264
5207535;Faina ;GO;6576
5207600;Fazenda Nova ;GO;5553
5207808;Firminópolis ;GO;13449
5207907;Flores de Goiás ;GO;17005
5208004;Formosa ;GO;123684
5208103;Formoso ;GO;4172
5208152;Gameleira de Goiás ;GO;3880
5208301;Divinópolis de Goiás ;GO;4778
5208400;Goianápolis ;GO;11224
5208509;Goiandira ;GO;5625
5208608;Goianésia ;GO;71075
5208707;Goiânia ;GO;1536097
5208806;Goianira ;GO;45296
5208905;Goiás ;GO;22381
5209101;Goiatuba ;GO;34202
5209150;Gouvelândia ;GO;5988
5209200;Guapó ;GO;14207
5209291;Guaraíta ;GO;1951
5209408;Guarani de Goiás ;GO;3846
5209457;Guarinos ;GO;1737
5209606;Heitoraí ;GO;3733
5209705;Hidrolândia ;GO;22124
5209804;Hidrolina ;GO;3508
5209903;Iaciara ;GO;14082
5209937;Inaciolândia ;GO;6235
5209952;Indiara ;GO;15787
5210000;Inhumas ;GO;53259
5210109;Ipameri ;GO;27174
5210158;Ipiranga de Goiás ;GO;2893
5210208;Iporá ;GO;31499
5210307;Israelândia ;GO;2786
5210406;Itaberaí ;GO;43622
5210562;Itaguari ;GO;4685
5210604;Itaguaru ;GO;5206
5210802;Itajá ;GO;4475
5210901;Itapaci ;GO;23421
5211008;Itapirapuã ;GO;4685
5211206;Itapuranga ;GO;25681
5211305;Itarumã ;GO;7259
5211404;Itauçu ;GO;8960
5211503;Itumbiara ;GO;105809
5211602;Ivolândia ;GO;2334
5211701;Jandaia ;GO;6025
5211800;Jaraguá ;GO;51338
5211909;Jataí ;GO;102065
5212006;Jaupaci ;GO;2860
5212055;Jesúpolis ;GO;2506
5212105;Joviânia ;GO;7402
5212204;Jussara ;GO;18371
5212253;Lagoa Santa ;GO;1621
5212303;Leopoldo de Bulhões ;GO;7651
5212501;Luziânia ;GO;211508
5212600;Mairipotaba ;GO;2363
5212709;Mambaí ;GO;9081
5212808;Mara Rosa ;GO;9363
5212907;Marzagão ;GO;2250
5212956;Matrinchã ;GO;4336
5213004;Maurilândia ;GO;14327
5213053;Mimoso de Goiás ;GO;2583
5213087;Minaçu ;GO;28793
5213103;Mineiros ;GO;68154
5213400;Moiporá ;GO;1501
5213509;Monte Alegre de Goiás ;GO;8684
5213707;Montes Claros de Goiás ;GO;8047
5213756;Montividiu ;GO;13672
5213772;Montividiu do Norte ;GO;4509
5213806;Morrinhos ;GO;46548
5213855;Morro Agudo de Goiás ;GO;2232
5213905;Mossâmedes ;GO;4206
5214002;Mozarlândia ;GO;15870
5214051;Mundo Novo ;GO;4713
5214101;Mutunópolis ;GO;3764
5214408;Nazário ;GO;9260
5214507;Nerópolis ;GO;30395
5214606;Niquelândia ;GO;46730
5214705;Nova América ;GO;2357
5214804;Nova Aurora ;GO;2222
5214838;Nova Crixás ;GO;12945
5214861;Nova Glória ;GO;8112
5214879;Nova Iguaçu de Goiás ;GO;2934
5214903;Nova Roma ;GO;3236
5215009;Nova Veneza ;GO;10018
5215207;Novo Brasil ;GO;2843
5215231;Novo Gama ;GO;117703
5215256;Novo Planalto ;GO;4544
5215306;Orizona ;GO;15725
5215405;Ouro Verde de Goiás ;GO;3723
5215504;Ouvidor ;GO;6782
5215603;Padre Bernardo ;GO;34430
5215652;Palestina de Goiás ;GO;3467
5215702;Palmeiras de Goiás ;GO;29392
5215801;Palmelo ;GO;2381
5215900;Palminópolis ;GO;3582
5216007;Panamá ;GO;2603
5216304;Paranaiguara ;GO;10140
5216403;Paraúna ;GO;10980
5216452;Perolândia ;GO;3143
5216809;Petrolina de Goiás ;GO;10261
5216908;Pilar de Goiás ;GO;2194
5217104;Piracanjuba ;GO;24548
5217203;Piranhas ;GO;10272
5217302;Pirenópolis ;GO;25064
5217401;Pires do Rio ;GO;31686
5217609;Planaltina ;GO;90640
5217708;Pontalina ;GO;17860
5218003;Porangatu ;GO;45633
5218052;Porteirão ;GO;3931
5218102;Portelândia ;GO;4022
5218300;Posse ;GO;37414
5218391;Professor Jamil ;GO;3203
5218508;Quirinópolis ;GO;50701
5218607;Rialma ;GO;10940
5218706;Rianápolis ;GO;4817
5218789;Rio Quente ;GO;4612
5218805;Rio Verde ;GO;241518
5218904;Rubiataba ;GO;19947
5219001;Sanclerlândia ;GO;7632
5219100;Santa Bárbara de Goiás ;GO;6634
5219209;Santa Cruz de Goiás ;GO;2819
5219258;Santa Fé de Goiás ;GO;5523
5219308;Santa Helena de Goiás ;GO;38808
5219357;Santa Isabel ;GO;3815
5219407;Santa Rita do Araguaia ;GO;8935
5219456;Santa Rita do Novo Destino ;GO;3355
5219506;Santa Rosa de Goiás ;GO;2252
5219605;Santa Tereza de Goiás ;GO;3280
5219704;Santa Terezinha de Goiás ;GO;8562
5219712;Santo Antônio da Barra ;GO;4854
5219738;Santo Antônio de Goiás ;GO;6440
5219753;Santo Antônio do Descoberto ;GO;75829
5219803;São Domingos ;GO;13103
5219902;São Francisco de Goiás ;GO;6267
5220009;São João d'Aliança ;GO;14085
5220058;São João da Paraúna ;GO;1345
5220108;São Luís de Montes Belos ;GO;34157
5220157;São Luiz do Norte ;GO;5215
5220207;São Miguel do Araguaia ;GO;21920
5220264;São Miguel do Passa Quatro ;GO;4082
5220280;São Patrício ;GO;2037
5220405;São Simão ;GO;20985
5220454;Senador Canedo ;GO;118451
5220504;Serranópolis ;GO;8642
5220603;Silvânia ;GO;20816
5220686;Simolândia ;GO;6879
5220702;Sítio d'Abadia ;GO;3001
5221007;Taquaral de Goiás ;GO;3521
5221080;Teresina de Goiás ;GO;3498
5221197;Terezópolis de Goiás ;GO;8186
5221304;Três Ranchos ;GO;2830
5221403;Trindade ;GO;129823
5221452;Trombas ;GO;3498
5221502;Turvânia ;GO;4564
5221551;Turvelândia ;GO;5365
5221577;Uirapuru ;GO;2840
5221601;Uruaçu ;GO;40840
5221700;Uruana ;GO;13818
5221809;Urutaí ;GO;3066
5221858;Valparaíso de Goiás ;GO;172135
5221908;Varjão ;GO;3838
5222005;Vianópolis ;GO;13977
5222054;Vicentinópolis ;GO;8873
5222203;Vila Boa ;GO;6312
5222302;Vila Propício ;GO;5882
5300108;Brasília ;DF;3055149
